@relation 'music_genre_gold-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M31'

@attribute -0.133feature49-0.133feature50-0.133feature48-0.133feature51-0.133feature59... numeric
@attribute 0.206feature105+0.199feature106+0.188feature104+0.187feature107+0.179feature108... numeric
@attribute -0.186feature40-0.178feature39-0.178feature38-0.177feature41-0.173feature42... numeric
@attribute -0.257feature60-0.238feature1-0.231feature0-0.212feature29+0.178feature64... numeric
@attribute '0.294feature63+0.278feature62+0.24 feature1+0.238feature94+0.217feature93...' numeric
@attribute -0.309feature69-0.27feature70+0.251feature96-0.24feature100+0.229feature34... numeric
@attribute 0.255feature5-0.222feature6-0.217feature95-0.197feature62-0.184feature10... numeric
@attribute 0.312feature123+0.302feature92+0.279feature61-0.263feature109+0.257feature30... numeric
@attribute -0.296feature65-0.27feature96-0.234feature4-0.197feature108-0.193feature34... numeric
@attribute '0.252feature65-0.241feature9+0.231feature96+0.22 feature74-0.217feature99...' numeric
@attribute -0.297feature14-0.263feature13-0.249feature7+0.224feature8-0.209feature65... numeric
@attribute 0.306feature9-0.255feature16+0.245feature122-0.239feature15+0.237feature12... numeric
@attribute 0.366feature16-0.285feature6+0.274feature15-0.257feature11+0.244feature122... numeric
@attribute '-0.476feature7-0.282feature9+0.238feature71-0.211feature66+0.18 feature8...' numeric
@attribute '0.399feature12+0.3  feature10-0.259feature11-0.22feature9-0.207feature6...' numeric
@attribute -0.368feature15+0.355feature11-0.315feature10+0.196feature64-0.195feature7... numeric
@attribute -0.393feature8-0.304feature10-0.29feature9-0.227feature11-0.221feature16... numeric
@attribute 0.441feature11-0.42feature9-0.288feature14+0.242feature10+0.239feature16... numeric
@attribute -0.346feature14-0.333feature12-0.239feature13-0.196feature98-0.192feature67... numeric
@attribute 0.257feature12-0.248feature8-0.247feature34-0.242feature3-0.217feature16... numeric
@attribute -0.387feature8-0.277feature68+0.275feature16-0.27feature13-0.27feature7... numeric
@attribute -0.405feature13+0.285feature14-0.278feature69-0.232feature15-0.228feature67... numeric
@attribute -0.522feature15+0.382feature7+0.241feature16-0.218feature6+0.214feature14... numeric
@attribute '0.537feature16+0.335feature12-0.325feature14-0.22feature10+0.21 feature6...' numeric
@attribute '-0.305feature66-0.256feature70+0.25 feature65-0.227feature47+0.227feature9...' numeric
@attribute '0.383feature14-0.313feature13+0.294feature11+0.26 feature68-0.239feature9...' numeric
@attribute -0.329feature68-0.311feature95+0.267feature10+0.259feature12-0.239feature4... numeric
@attribute '0.441feature10+0.263feature6+0.25 feature70-0.24feature7+0.236feature68...' numeric
@attribute -0.274feature97-0.248feature98-0.246feature72-0.229feature4-0.229feature95... numeric
@attribute -0.339feature69+0.323feature95-0.311feature2-0.271feature100+0.263feature13... numeric
@attribute -0.324feature71-0.304feature6+0.281feature103-0.23feature35+0.218feature8... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-3.556677,-3.208136,-3.914927,0.124492,-0.225061,0.527263,-2.419707,0.930164,-0.850871,0.343432,1.383864,0.431602,0.906587,-1.26301,-0.623483,-0.101882,0.163473,-0.130106,0.576792,0.268344,-0.29975,0.514833,-0.272088,-0.432055,0.52815,-0.333702,0.031645,0.142013,-0.173735,-0.090703,-0.137957,3
4.366525,0.258933,-1.415429,-5.490556,-0.643665,-0.583756,0.745934,-1.017922,0.315194,-0.102387,-0.610075,-0.464769,-1.200452,0.667917,-0.012876,2.211076,1.964401,-0.293701,0.244222,0.61214,-0.289435,0.146572,-1.039453,0.525722,-0.008232,-0.28606,0.871896,1.258189,-1.600777,0.16404,-0.602579,5
8.959975,1.590644,5.112641,1.309891,-0.052222,1.243345,-0.185547,-0.30027,2.467995,2.577104,-0.835857,0.871367,-0.271612,-1.710218,-1.130585,-0.057693,-0.274125,0.804144,0.582819,-0.02631,0.558434,1.045827,-0.409045,0.781195,-0.906257,1.329971,0.789536,0.01042,0.69528,0.644124,0.622178,9
3.656926,5.485811,-1.756642,-3.870072,-1.325064,1.543397,2.090364,-3.045978,-1.234177,-0.294889,0.805627,-0.771368,0.238405,0.519408,-0.70887,0.090155,1.238215,-0.309528,-2.534753,1.136735,1.968259,-0.430361,-0.475439,-0.532626,-0.966349,0.936346,-0.741934,0.525269,0.105235,-1.06887,0.55903,5
2.983194,-1.832156,-1.387243,2.56298,-0.852164,1.030176,-2.212823,0.829937,2.225225,1.127989,-0.096306,0.150025,-0.29006,1.135451,0.624733,2.113589,-1.653819,1.105656,-0.784829,0.217061,-0.664447,-0.01155,-0.445454,0.792469,0.625971,1.275385,-0.226706,0.522817,0.546287,1.407798,-0.517853,1
3.159883,-0.284184,-1.827182,0.600546,-1.697148,-2.184564,-0.488586,-0.088012,0.122528,0.361918,-0.777061,0.278631,-1.527362,-0.485042,0.147737,-1.047581,-0.930484,-0.262555,-0.025791,-0.191946,0.189515,2.040972,-1.879345,0.193617,-1.048904,0.100882,0.245129,0.395131,-0.481784,0.286737,0.525349,5
2.645347,0.862623,0.655758,-0.908346,-0.115861,-1.743623,0.715359,0.062357,-0.020809,-0.52991,0.108029,1.794736,-0.672086,0.604367,1.469074,1.51173,0.993296,0.888806,0.793761,0.902918,0.761904,0.584161,-0.976206,0.884186,1.404033,-0.404741,-0.462741,-0.305882,-1.334464,-0.197395,-0.125055,3
-3.597271,-0.695793,0.807411,-1.551538,-0.085139,-0.466916,-0.1806,0.280747,-0.520985,0.303596,0.872773,0.120275,0.228259,1.093758,-0.202988,0.358412,0.186826,0.144697,-0.835218,0.613494,0.053585,0.056232,0.016854,-0.409371,0.321122,-0.410717,-0.806651,1.080426,-0.12792,-0.426007,-0.831396,1
7.291379,2.405023,2.374447,-1.828837,-0.064501,1.588907,0.963447,0.376552,0.978613,0.466868,-0.614752,1.23823,-0.281334,-0.469265,-0.371823,1.483992,0.381497,-0.818348,-0.307114,0.024811,-1.02373,-0.138981,0.336864,0.1309,-0.88518,0.433409,0.472674,0.106345,-0.504085,0.274454,0.366343,9
2.722307,-4.331834,3.925304,-1.137583,0.071172,-1.91173,1.429685,0.416579,-0.804477,0.351317,-1.845642,-1.539719,1.806688,-1.775895,1.730225,0.190042,-0.293468,0.167106,-0.202637,-0.880187,0.099734,-1.629575,0.81376,0.632828,0.149714,-0.520403,1.703259,0.310461,1.020605,0.791813,0.230549,9
6.276639,-0.354949,0.470757,-3.771548,-0.048844,1.194096,3.095828,-1.289791,0.745279,-0.576004,0.109743,-0.311652,0.981873,-1.656665,0.216933,0.340473,-0.598903,-0.174999,-0.86307,1.084283,-1.15087,-0.338579,0.780272,-0.330198,0.529472,-0.50515,-0.048606,0.323973,-0.179742,-0.81399,-0.759109,9
-2.28894,-0.259797,-2.584422,4.383919,-2.100769,1.953922,1.415512,0.659567,2.394951,-1.364368,-0.349311,-0.169119,-0.406807,0.990327,-0.09303,0.11247,0.523573,0.890605,-0.050605,-0.168768,0.242204,0.424374,0.096458,-0.237239,0.575481,-0.896642,0.075415,0.088336,0.410855,-0.50145,0.205165,0
-5.658159,0.297439,-2.901124,-3.741259,2.765496,-0.807417,-3.153071,-1.811213,-0.309445,1.308529,0.383003,0.370706,0.455764,-0.392921,-0.424739,0.791077,0.4906,-0.310081,0.053454,-0.295581,0.772576,-0.302933,-0.303813,0.930671,-0.625219,0.337936,-0.284509,-0.033596,1.605593,-0.039225,0.787219,1
-1.187637,-3.968093,-1.911128,-1.179122,0.206762,1.322406,-1.25854,0.305528,1.179764,0.062148,-0.152596,0.317854,-0.319075,0.827758,-0.259531,-0.490343,-0.388805,0.281046,0.353626,-0.059853,-1.135475,0.002524,0.234941,0.15426,-0.904507,0.553984,-0.247311,-0.223667,-0.398789,-0.645338,0.194568,6
-6.453279,-2.735224,-0.271591,0.013655,-0.145949,1.507514,-0.032059,0.043177,0.113772,-1.839235,-0.751371,0.282059,-0.143529,0.479755,0.312719,0.709217,-0.607957,0.639584,1.531141,0.825318,0.273158,-0.015054,0.66609,-1.334629,-0.430389,-0.137596,-0.292895,0.530717,-0.644298,0.156481,-0.34272,6
5.60187,18.630128,5.529424,-9.145415,-6.642268,0.664634,-4.222769,14.936342,-1.942285,-8.011438,4.312487,-8.151065,-5.578747,-0.982974,-0.483401,1.799162,-0.115331,-2.400971,1.393703,0.665324,0.206901,1.971272,2.649275,-0.281237,-1.256353,-1.501102,-1.237179,-0.550152,1.731252,1.038122,-0.493894,7
4.230011,-7.191202,-2.660007,-0.794009,0.502711,-1.032817,-0.703346,-0.050328,-0.181851,-0.698672,-0.636436,-1.254632,-2.722119,-0.903885,-0.998923,-0.535618,0.891406,0.325325,1.220166,-1.20915,0.301937,-1.494279,0.088376,0.428397,-0.218483,-0.347013,0.191584,-0.014014,0.512904,-0.685973,-0.091813,6
-4.752313,2.916069,-3.851228,2.862552,-2.127653,-0.637513,-0.206164,0.822264,-0.675388,-1.191626,-3.490895,0.002126,1.026807,-4.212956,-1.070709,1.160908,0.244274,-0.136214,-0.085344,-0.584105,0.978077,0.583434,-0.344735,-0.102064,0.409796,-1.167285,0.416708,1.002236,-0.32176,0.683057,1.677383,2
6.32707,-0.835243,1.537522,1.231278,0.8789,0.984353,0.079058,-0.58218,-1.385957,-2.794334,0.544644,-1.471881,3.363113,0.739673,-0.323132,0.031193,-0.532104,1.378079,0.794642,-0.38583,-1.252104,1.501806,-0.166393,-0.160581,0.454821,0.419017,-0.521581,0.784001,0.059538,0.85013,-0.464306,7
-3.45777,-4.876915,3.097553,-0.491186,-0.133473,0.153246,0.366774,-0.282009,0.637461,-1.0067,-0.219153,0.189873,-1.910423,0.441689,0.604075,-0.800255,-0.032809,0.084309,0.171048,0.068781,0.006133,-0.78577,-0.129924,-0.358173,0.493331,-1.47405,-0.618328,-0.548723,-0.431962,0.330781,0.168166,0
5.576109,-3.01031,0.932148,5.021231,-0.690672,0.803784,-1.336931,-0.22901,0.61432,-0.077422,1.647326,1.937188,-4.648388,-0.544037,-2.337016,-0.925619,-2.377515,-1.848995,-1.731343,-0.889039,-0.919967,1.071131,-0.658116,-0.599476,-0.428281,1.004875,0.231025,-1.329004,-1.224281,-0.133023,-0.840243,5
7.134936,2.861509,3.218083,3.317713,-1.780542,2.755836,-2.940869,-1.453164,0.355988,-0.334805,0.491716,0.450579,0.953717,1.002478,0.990657,-0.526384,0.185081,0.9643,1.428437,-0.856862,-0.120978,0.484851,0.431615,-0.237168,0.756339,0.109299,0.406454,0.030006,-0.127723,0.678825,-0.481418,7
-3.299695,-3.05822,-1.897019,-1.536252,2.83173,0.565598,-2.81868,-0.212543,1.523346,0.029319,-0.635208,-0.21846,-1.347034,0.088934,-0.835187,-0.98063,0.595635,-0.870456,0.630077,0.647564,0.43475,-0.479472,0.554305,0.378336,-0.328368,-0.826052,0.181216,0.192674,0.083443,-0.064443,-0.082055,3
7.366272,0.241291,2.484865,-2.504528,0.646792,1.864457,3.056207,-0.179291,0.424984,1.139322,-0.029231,1.253098,0.815305,-0.333001,-0.566575,-0.298528,-0.140249,-0.647867,-0.371683,-0.924255,0.126399,0.115286,0.378483,0.044726,-0.090982,-0.898414,-0.003267,-0.372623,0.066216,0.130434,0.098551,9
7.596209,-0.943058,1.406529,-3.016572,0.766342,1.565199,3.18472,0.178858,0.819702,0.03163,0.174431,-1.261314,1.346735,-1.685588,-0.675277,-0.2705,-0.599116,-0.507012,-0.393312,1.1769,-0.259681,-0.524413,-0.276831,-0.718658,0.214452,-1.014124,-0.07453,-0.158622,0.223849,-0.180067,-0.232315,9
-1.34721,2.65518,-0.07616,3.642857,-2.375053,-1.738417,0.640142,-1.406675,-0.078575,0.504367,1.448228,0.636224,-2.404131,0.740789,0.974738,-0.960272,-0.367063,0.160249,-0.22452,0.028843,-0.704395,-1.299895,-0.363497,-0.784172,-0.933593,-0.553121,-0.668188,-0.428145,-0.749278,0.064419,0.62601,5
-0.164931,1.611451,-2.009086,0.434748,0.061236,-0.265197,-0.665331,-0.078864,0.389916,0.182772,0.444641,0.608594,-0.093863,1.582402,-0.929727,-0.157614,-0.294894,0.700711,-0.015474,0.679466,-1.03623,-0.372718,-0.096473,1.5379,0.032371,-0.515253,-0.221118,-0.117314,-0.395569,0.291449,-0.086072,8
3.920559,-6.23339,-1.776433,-1.929165,1.254507,0.737975,-1.603484,0.735148,-1.204732,0.705341,-2.356056,-1.437794,-1.847214,-0.493611,0.299178,0.010429,-0.433141,0.791108,0.516801,-0.50371,0.844213,0.139896,-0.509732,-0.341908,0.822965,0.334331,-0.808967,-0.85227,-0.06626,-0.324162,0.710706,6
0.279836,5.951208,-3.822295,1.93852,-2.147406,-0.379261,0.621844,-0.345196,0.421136,0.870742,-0.145985,0.378443,1.066155,1.333953,-0.463235,1.366596,0.407514,0.441608,-0.010058,-1.058943,-0.137882,-0.144579,0.069764,0.296044,0.062859,-0.034334,-0.178353,-1.189309,0.437952,0.028344,-0.988917,2
4.235092,-1.818118,-1.036105,-1.300208,0.692218,-1.041636,0.228186,1.255727,-0.350686,0.031503,-0.626117,-0.100524,0.688822,0.952773,0.627174,0.292597,-0.43504,1.290475,-0.688145,-0.328398,-0.294823,0.327336,0.629068,0.225321,0.365884,0.16557,-0.678292,0.533961,-0.46579,-0.89563,-0.739635,8
6.886656,9.37955,1.540287,-8.526095,-1.891579,0.078656,-1.295008,1.718195,0.453692,2.73504,-2.454953,1.461899,-1.124164,-0.48734,-0.11907,-1.934516,-1.974669,2.93316,-1.954673,-0.204275,-0.550032,-0.091298,-0.313252,0.113435,1.914408,-0.756847,0.192023,1.770269,-0.753269,-0.471321,-0.816143,9
-6.795661,0.448374,-0.876506,-2.016661,3.662127,-2.004309,-1.117497,-0.721043,-0.14129,0.190374,1.343988,-1.164736,0.379413,-0.88952,-1.097024,0.285323,-1.015933,-0.556055,-0.669834,0.034628,0.647795,1.327819,-0.040129,0.285203,-0.003938,-0.283161,-0.798696,-0.121839,0.738426,-0.180867,0.046914,1
7.255288,-0.476736,7.709831,2.931636,2.801691,0.517034,-0.38534,0.839346,-1.656322,-1.373133,1.177033,2.424997,-1.0839,1.478006,0.616569,0.987056,2.899203,-0.909552,-1.011405,0.081197,-0.429883,-0.224435,-0.620318,-0.523218,-0.463459,0.028455,1.341792,0.319754,-1.210027,0.176936,0.585906,7
-1.004333,1.710888,-2.104656,2.729805,-1.915471,2.777565,-0.757358,-0.609847,3.065678,1.05081,-0.758827,1.374447,-1.397528,0.564269,-0.907889,-0.548883,-0.168526,-0.147562,1.560841,-1.316187,0.60207,0.047547,-0.925314,-0.156835,-0.043701,-0.903539,0.431778,-0.577992,-0.097101,-0.382922,-0.154217,2
-1.786361,1.574479,-4.307083,2.836197,-0.988484,1.914015,1.078422,-0.287262,1.459952,0.043529,1.004799,-0.056631,-0.490142,0.275165,0.019966,-0.464657,1.062141,0.309858,-0.196933,-0.97906,-0.108249,0.479414,0.563358,0.653474,-0.030836,-0.632634,-0.0572,-0.413489,-0.716584,0.694162,0.352972,2
2.791746,4.674669,-0.155674,4.204124,1.031405,-1.882876,2.389387,0.415529,-2.92677,-0.143767,0.422854,0.608619,0.014514,-0.503078,-1.22305,-0.821665,0.356114,0.610764,-1.533795,0.021126,2.998397,-0.964429,0.332624,0.354877,-0.081182,-0.630883,0.084144,-0.005947,-1.158692,-0.046486,0.309639,4
10.06518,-3.10997,6.77873,3.798392,1.301739,1.215794,0.922041,-0.555264,0.535262,-0.088738,1.757457,-2.434594,-0.249276,0.973853,-1.076572,-1.254983,0.056022,-0.735351,1.049207,-0.408335,-1.140709,1.249461,-1.21171,-0.019881,1.501214,0.258502,0.701076,1.458567,-0.384296,-0.812248,0.210921,9
-17.319485,-2.032422,-0.589825,0.964313,-5.082604,-3.068206,-0.95976,0.689735,-1.815167,2.189894,1.280178,-0.619061,0.417554,-1.56872,-2.410995,0.710976,-0.634227,-0.259632,1.494591,-0.172424,-1.028911,0.551446,-0.32912,-0.831359,0.308309,0.94041,2.05826,0.813719,0.766291,0.084303,-1.492761,0
4.525279,-2.00406,-1.20729,-4.69637,-0.683967,-0.13122,0.629728,-1.781529,-0.594498,-0.097372,-1.294993,-0.639582,-0.755035,0.540474,-0.628043,1.743099,1.665495,-0.227448,-0.029393,0.127826,-0.08584,-0.501749,-0.934315,0.666964,0.358557,-0.339627,0.418227,0.44771,-0.661437,0.32945,-0.495149,5
0.432013,-4.820705,0.730129,0.382397,-0.92335,0.621896,0.58746,-0.095972,0.536143,-0.119673,0.105414,-0.399983,-1.314889,0.748088,0.01084,0.396064,-0.697955,0.267147,1.044412,-0.021911,0.020251,-0.324024,-0.142245,1.177163,-0.424301,-0.254309,-0.963575,-0.551149,-0.190132,-0.075306,0.174463,8
4.013376,-1.312025,-1.620849,1.404656,0.127517,-1.19453,0.732563,-0.108274,0.985417,0.885327,0.487614,-1.119875,-0.137478,1.485217,1.427681,-0.49394,1.052222,-1.350509,-0.887371,-0.242638,-0.266379,-0.284589,0.435207,0.707605,-0.374347,0.860614,0.434007,0.767524,-0.825657,0.101158,0.040541,1
-10.037848,1.915161,0.152529,1.590237,4.298316,0.917038,-2.925888,-1.255574,-0.079058,0.083678,0.974478,-1.182857,0.692044,-1.990509,-0.293982,0.444383,1.047481,0.202504,-1.528612,-1.218316,0.673914,0.220949,-0.077986,-0.759815,-0.126673,-1.183679,-0.024623,-1.325177,1.220797,0.803186,-0.245093,1
6.138893,-1.762058,0.366536,0.263752,1.569367,0.869386,-1.941947,-1.156688,0.878044,-0.013016,-0.011155,-0.82182,0.553917,-0.061223,-0.283069,1.123576,0.919709,1.014407,1.022193,0.641819,-1.405169,-0.379956,0.037813,-0.183763,-0.727839,-1.550435,-0.505159,-0.650742,-0.029483,0.007901,-0.632826,7
3.307636,-0.80708,-1.823587,2.071378,-0.529245,-1.233959,-1.32959,-0.492521,0.706099,0.315895,-0.016684,-0.838802,-0.895972,-1.691986,1.861206,-1.916992,0.406155,-0.822684,-0.318403,1.231317,-0.232498,0.304905,0.600799,0.517352,-0.201281,-0.743664,-0.400068,-0.046722,-0.025013,0.485538,0.465626,4
0.743458,-3.319024,-3.159461,-1.945391,0.457725,1.103928,-1.189747,-0.273823,0.869035,-1.253088,-0.645442,0.297598,-0.239661,0.603154,0.408941,-0.411692,0.007773,0.465711,-0.07735,-0.508779,-0.052792,0.06845,-0.172761,0.010068,-0.819519,-0.179241,-0.027311,-0.067283,0.033814,0.637495,0.543603,0
8.13705,6.186641,3.49598,-7.010234,2.20799,-1.393331,0.873328,0.560217,0.852897,3.230645,-1.440173,1.054268,1.799197,0.974028,-0.37609,-0.174586,2.257083,0.450032,1.008245,-1.245069,-0.427898,-0.469758,-0.490883,-0.440653,0.753507,-0.678813,0.518892,-0.833087,-0.408578,-0.160315,-0.25491,9
-14.799204,-1.86517,3.25755,-1.978933,0.988969,-1.082631,-1.404192,-0.509055,0.0187,0.863144,0.638664,-0.326521,-0.346133,-1.280891,1.034216,0.535736,0.003991,-0.294824,-1.39759,-1.663797,0.546407,0.355324,-1.311919,-0.300961,0.004427,-0.809099,0.120356,0.670287,0.131043,0.053576,-0.715346,1
0.376645,-0.935218,0.465071,-1.574632,0.982944,-0.884476,-0.571691,0.12986,0.40051,-0.293491,-0.833924,0.577743,0.822671,-0.15896,0.429487,-0.745293,-1.496604,0.053421,0.214433,-0.072703,0.792058,0.175639,0.013948,0.789368,-0.007446,0.312483,-0.380494,-0.08494,0.495456,0.102981,0.036608,1
4.232812,2.104494,-0.479118,-2.129943,1.469162,-1.448996,-2.142963,0.20406,-1.083338,-0.855388,-0.572253,-1.044052,0.352637,2.014439,-1.159078,1.627487,-0.010714,1.477045,0.05304,-0.279733,-2.210257,0.65253,-1.671874,0.588357,-0.405893,1.157248,-0.001762,0.339088,-0.350167,-0.423035,-0.463501,5
-2.284339,-2.193543,-0.758313,-3.64463,0.513485,0.003885,0.468538,0.67756,0.256844,-0.419826,-0.463199,-0.749097,1.63086,1.255643,0.418067,-0.515805,-0.245763,0.293839,0.018189,0.149817,-0.724681,-0.175507,-0.573345,0.792531,0.133982,0.994263,-0.332845,-0.18886,-0.231839,-0.356375,0.157866,3
-3.763112,-0.83439,2.277519,-1.646078,-0.395369,-1.529158,-2.302309,1.252638,-0.664435,1.085327,-1.688203,1.917379,0.253912,1.218347,1.78448,0.156194,0.900615,-1.414803,-0.700473,-0.493163,-1.821451,0.942107,-0.055447,-0.438506,-1.305177,-0.74449,1.045343,-1.117908,-0.093386,-0.302289,-0.436403,5
7.785536,2.280555,2.833128,-3.043058,0.40192,0.807262,3.79248,-0.17978,1.019119,1.62178,0.017924,-0.321833,1.872292,0.323569,-1.090054,0.026987,0.322412,-0.511732,0.254953,-0.528059,0.171021,-0.401068,-0.122068,-0.971048,-0.666361,0.521638,-0.057853,0.899111,0.4558,-0.562087,0.45793,9
8.315127,-3.804568,2.168139,-0.574728,-0.841639,0.761979,0.135445,-1.294861,1.460874,0.438394,-1.242586,-1.448646,0.014077,1.27471,0.051695,0.784495,1.236367,0.270577,-0.04744,0.274898,-0.10528,-0.500013,0.724419,0.376367,1.660085,-1.971447,0.303795,0.500064,0.82494,1.210077,0.11118,9
3.035523,5.951615,-0.851624,1.696648,-0.181198,-1.763951,0.743351,2.430771,0.330931,-2.139493,-1.303837,0.834702,1.034178,-0.303675,0.670711,-1.447957,-0.10954,-2.964156,0.407736,-0.400494,-0.853396,-1.954218,-0.827198,1.796405,-0.160047,0.037493,0.098442,0.455714,0.303268,-0.140311,-0.346141,5
1.160593,-0.558922,1.684068,1.292995,0.850164,-3.009323,1.489939,1.170041,-1.529297,-0.279365,-0.01772,0.481629,-0.046428,-0.297496,0.081813,0.89002,-0.20147,2.137621,-0.569576,-0.330861,1.062464,-0.388638,0.814294,0.385861,-0.216301,-0.525961,0.956674,0.942274,-0.801437,0.629752,0.101955,8
-4.821543,-6.742936,2.102994,-3.16591,-0.738841,0.143246,0.121579,0.536776,-1.608885,0.02383,-0.996666,-0.676159,-0.209173,1.013774,-1.679735,-0.543768,0.480924,0.622732,1.939025,0.512007,0.046987,0.673089,-0.196754,0.75421,0.602605,0.140431,-1.215072,-0.72603,-0.056643,-0.763575,-0.130125,6
3.122513,5.934672,-0.759249,1.313225,-0.630496,-1.709837,1.354592,0.297818,-0.580664,-1.354893,-1.267702,0.777383,1.287431,-0.065331,-0.000461,-0.87762,-0.194811,-2.481954,0.764271,-1.061133,-0.659474,-1.852616,-0.083461,2.58905,-1.403301,1.658562,-0.507027,0.1465,0.934603,-0.131677,-0.263686,5
3.092004,-3.978677,-2.818009,-2.424329,1.039188,0.460606,0.596146,0.1761,-0.000504,-0.444775,-0.284053,-1.126909,1.095507,0.893338,-0.05531,0.150013,-0.093704,0.286072,0.120904,-0.46552,0.978457,0.006107,-0.643251,0.177259,-0.101554,-0.551679,-0.138648,-0.288601,0.428947,-0.057129,-0.460009,3
-0.981447,-1.153698,0.414516,0.623912,0.500343,-1.659145,0.940327,-0.178709,0.098838,0.277615,0.430047,-0.707903,-0.308724,0.324851,0.327847,-0.339056,0.210983,-0.063494,0.547763,-0.168399,-0.429634,1.028621,1.005517,0.398284,-0.198606,0.010499,-0.351461,-1.239143,-0.605234,-0.192452,0.288364,4
4.041819,-0.54424,-3.820737,-1.031403,0.844608,-0.973936,-1.31877,-0.402878,1.149601,0.874209,0.089285,-0.685448,0.400112,-0.215575,0.308354,-0.743063,-0.798545,-1.124615,-1.477624,-0.163564,0.209276,-0.502783,0.877863,0.241431,0.35168,0.390072,0.368688,-0.823877,0.339648,0.097576,-0.103038,8
0.608367,-5.153609,0.537054,1.438966,-0.370151,1.462877,2.755358,-0.147877,0.493937,-0.561794,1.363381,-1.750677,0.610527,0.68039,1.099087,0.154243,-0.67735,-0.322803,-0.026584,-0.713335,0.590847,-0.182095,-0.175206,-0.553293,-0.590896,0.274596,-0.131735,-0.684725,-0.272663,0.540947,-0.215718,8
2.259261,-1.407711,-1.548441,3.457533,-0.904571,-0.758534,-0.7521,0.49715,-0.086061,-1.158537,1.205108,0.701469,-1.231434,0.318621,0.245965,0.213885,-0.329196,0.031798,-1.188425,1.000096,0.071032,-0.145352,-0.226967,-0.241546,0.861094,1.507228,0.250425,-0.047757,-0.187412,0.940456,-0.129082,8
-0.287267,-1.82074,-2.118018,-0.132482,-0.857276,0.858155,1.009214,0.226051,0.71806,0.253206,-0.726787,0.937629,-1.137441,1.164802,0.73562,0.091795,-0.193368,-0.159354,0.973792,0.661773,0.499095,-0.367849,-0.186628,0.448167,0.147296,0.12672,-0.746819,0.333078,0.006561,0.773199,-0.216048,8
0.169345,-5.592847,4.299179,0.401652,-0.09262,1.356027,2.719022,0.788546,-1.045572,-0.157138,0.859631,-1.485756,1.089757,0.055468,0.779954,-1.294371,-0.401563,1.462,-0.802742,-0.038383,-0.262443,-0.144581,-0.165165,-1.027812,-1.671492,-0.380334,-0.753067,-0.999075,-0.054238,0.522465,0.872556,8
-19.323913,1.880124,-2.568688,0.521979,-4.269947,-1.436826,0.298609,0.576236,-1.704643,1.125699,1.780227,0.705074,1.022223,-2.019463,2.289127,-1.692841,1.264339,0.072655,0.577348,-0.190409,0.18068,0.049781,-0.140093,-0.898172,0.351368,0.62641,0.85184,0.652871,0.787012,-0.918535,0.654971,0
5.017779,-0.052181,-0.227567,3.867896,-0.050965,-1.462206,-2.351576,0.136275,1.449105,-0.051728,-1.414531,-0.5432,0.016308,-0.603881,-0.710513,1.241595,-1.080704,-0.363857,-0.344616,0.448661,0.939891,0.101218,-0.20284,-0.223313,0.642449,-0.141132,0.578609,-0.182084,-0.97451,0.135665,0.143939,4
-10.871272,1.722577,-0.02879,2.498179,-0.583201,1.371269,-0.736831,-0.962679,0.115177,1.191091,2.322696,-0.015921,0.709338,-1.065637,-0.272811,2.065261,1.415963,0.42628,-0.838878,0.761909,-0.528625,-0.833668,-0.373602,1.173801,0.702911,0.560387,0.527854,-1.042496,-0.888258,-0.196724,-0.563014,2
4.91077,2.314534,0.06749,-0.248303,-0.453905,-2.687875,-0.137746,-0.606846,-1.041081,-1.707848,-2.68876,0.686436,-0.220867,-2.081562,-1.207807,1.360907,-1.365626,0.79814,-0.164728,1.193032,1.585378,0.293143,-0.668745,0.687693,1.280971,-1.280891,-0.377428,-0.777851,-0.188578,-0.288323,0.215897,4
8.325101,-1.08743,2.272795,0.384201,-0.800159,1.44389,1.902414,-0.430171,2.59349,2.283122,0.355248,1.05013,-2.473305,-0.653967,0.063095,0.430882,-0.664426,0.197428,-0.245451,0.760126,-0.4923,1.000407,-0.390927,0.698496,0.679709,0.378358,1.089159,1.118207,0.185716,0.12942,-0.878908,9
9.701989,4.351239,7.017012,-2.259128,-0.14746,0.291853,-1.777921,1.640742,1.336292,1.072057,-2.116037,1.251742,2.194102,0.271666,-0.428397,-1.240327,0.503413,-1.555713,-1.276612,0.301686,-0.463345,-0.113492,-0.725259,0.201852,2.641267,-1.535431,0.049671,-0.347528,0.885574,-0.153365,-0.400114,9
3.620389,0.242989,-1.22147,-0.80592,-1.700773,-0.554719,2.238744,-1.614253,0.828536,-0.799613,0.681784,0.155585,-0.787765,-3.291158,1.178032,-0.598952,-1.360473,1.993057,0.995485,0.780509,0.253101,-0.327133,0.933512,-1.480456,0.327609,-1.322958,-0.725119,0.030917,-1.067387,0.217838,-0.101939,2
-4.086549,-5.153598,0.664424,-2.795344,-2.83854,-0.254995,-0.813055,-0.245155,-1.62933,1.288852,-0.099321,0.075451,0.651346,-0.656141,0.224157,0.112248,-0.930209,-0.072473,0.189853,-0.797285,0.398941,-1.464894,0.600155,0.433751,-0.3674,0.128314,-0.177391,-0.191526,0.446148,0.176939,0.394263,6
