object,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
942,2.0,3.0,8.0,0.0,7.0,2.0,0.0,1.0,10.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0
943,2.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
944,3.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,7.0,3.0,0.0,2.0,1.0,5.0,1.0,4.0,6.0
945,3.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
946,3.0,0.0,8.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
947,0.0,2.0,8.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0
948,3.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
949,3.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,10.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,4.0
950,2.0,2.0,8.0,0.0,7.0,2.0,0.0,1.0,10.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,4.0
951,0.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0
952,3.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
953,2.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
954,3.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
955,0.0,3.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,2.0
956,2.0,3.0,8.0,0.0,7.0,2.0,0.0,1.0,10.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,4.0
957,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
958,3.0,0.0,8.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,6.0,4.0,6.0
959,2.0,2.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,2.0,2.0
960,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
961,3.0,0.0,8.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
962,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,5.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
963,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,3.0,0.0,2.0,1.0,5.0,1.0,5.0,6.0
964,3.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
965,3.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
966,3.0,3.0,0.0,0.0,7.0,2.0,0.0,1.0,10.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0
967,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,7.0,5.0,0.0,2.0,1.0,5.0,0.0,5.0,6.0
968,2.0,3.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
969,2.0,0.0,8.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
970,3.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
971,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
972,3.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
973,2.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
974,3.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,5.0,7.0,0.0,2.0,1.0,5.0,0.0,5.0,6.0
975,2.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
976,0.0,2.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0
977,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,5.0,6.0
978,2.0,2.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0
979,3.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
980,3.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,2.0,1.0,5.0,1.0,5.0,6.0
981,2.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,2.0
982,3.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
983,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
984,2.0,3.0,8.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,4.0
985,2.0,0.0,8.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
986,3.0,0.0,8.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
987,2.0,3.0,8.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
988,2.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
989,2.0,2.0,9.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0
990,2.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,2.0,2.0
991,2.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
992,2.0,3.0,0.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
993,3.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,4.0
994,3.0,3.0,8.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
995,3.0,3.0,8.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
996,2.0,2.0,9.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,2.0
997,3.0,3.0,8.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,6.0,4.0,6.0
998,0.0,3.0,8.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,2.0,2.0
999,3.0,2.0,8.0,0.0,7.0,2.0,0.0,1.0,7.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,4.0
1000,2.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,5.0,6.0
1001,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,5.0,0.0
1002,3.0,3.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1003,2.0,3.0,8.0,0.0,7.0,2.0,0.0,1.0,10.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,0.0
1004,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,5.0,0.0
1005,2.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1006,2.0,3.0,8.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1007,3.0,0.0,8.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1008,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1009,2.0,3.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0
1010,2.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,2.0
1011,2.0,3.0,8.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
1012,3.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,3.0
1013,3.0,3.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
1014,3.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
1015,3.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,6.0,4.0,6.0
1016,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0
1017,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,5.0,7.0,0.0,2.0,1.0,5.0,1.0,5.0,6.0
1018,3.0,3.0,0.0,0.0,7.0,2.0,0.0,1.0,10.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0
1019,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,7.0,5.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
1020,3.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1021,0.0,3.0,9.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,2.0,2.0
1022,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0
1023,2.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,2.0
1024,3.0,2.0,8.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,4.0
1025,3.0,2.0,8.0,0.0,7.0,2.0,0.0,1.0,7.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0
1026,2.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,4.0
1027,3.0,3.0,9.0,0.0,1.0,2.0,1.0,1.0,10.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,6.0,4.0,6.0
1028,2.0,2.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,2.0,2.0
1029,2.0,3.0,8.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
1030,2.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,5.0,1.0,5.0,6.0
1031,2.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,0.0
1032,2.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1033,3.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1034,2.0,3.0,8.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1035,3.0,0.0,8.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
1036,2.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,2.0
1037,3.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,6.0
1038,2.0,0.0,3.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,5.0,4.0
1039,2.0,3.0,0.0,0.0,7.0,2.0,0.0,1.0,7.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,4.0
1040,2.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,5.0,3.0
1041,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,3.0
1042,2.0,0.0,8.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
1043,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,5.0,1.0,4.0,6.0
1044,2.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1045,2.0,3.0,8.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0
1046,2.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1047,3.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,4.0
1048,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,3.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
1049,2.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
1050,2.0,0.0,7.0,0.0,6.0,2.0,0.0,0.0,10.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
1051,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,5.0,0.0,5.0,6.0
1052,2.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1053,2.0,2.0,9.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,3.0
1054,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
1055,0.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0
1056,2.0,0.0,8.0,0.0,1.0,2.0,1.0,1.0,7.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,6.0
1057,3.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1058,2.0,2.0,9.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0
1059,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1060,3.0,3.0,8.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1061,2.0,3.0,9.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,6.0
1062,2.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1063,2.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1064,3.0,2.0,8.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,4.0
1065,3.0,0.0,9.0,0.0,1.0,2.0,1.0,1.0,7.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,6.0,4.0,6.0
1066,2.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0
1067,3.0,0.0,8.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1068,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
1069,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0
1070,2.0,3.0,8.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1071,3.0,2.0,8.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,0.0
1072,2.0,3.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0
1073,2.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,5.0,7.0,0.0,2.0,1.0,5.0,0.0,5.0,6.0
1074,3.0,2.0,9.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,3.0
1075,3.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
1076,3.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,7.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,5.0,4.0
1077,3.0,2.0,8.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,0.0
1078,3.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1079,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,3.0
1080,3.0,0.0,8.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
1081,3.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,4.0
1082,0.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,2.0,2.0
1083,3.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
1084,0.0,3.0,8.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0
1085,3.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,7.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0
1086,0.0,2.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,2.0,2.0
1087,2.0,2.0,8.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,2.0,2.0
1088,3.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,0.0
1089,2.0,2.0,9.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0
1090,5.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,5.0,4.0
1091,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,5.0,0.0
1092,3.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1093,3.0,0.0,9.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,6.0,4.0,6.0
